time_s,fid_source_v,adc_differential_v
0.0150614,3.82711852e-07,-0.0003009499999997445
0.0150664,4.43058026e-07,-0.00030025999999994113
0.0150714,5.01422615e-07,-0.00029834000000006355
0.0150764,5.57544684e-07,-0.00029519000000011175
0.0150814,6.11173332e-07,-0.0002908399999999034
0.0150864,6.62068806e-07,-0.0002852999999998218
0.0150914,7.10003577e-07,-0.00027858999999974543
0.0150964,7.54763355e-07,-0.0002707599999998145
0.0151014,7.9614805e-07,-0.0002618199999999682
0.0151064,8.33972661e-07,-0.0002518199999999027
0.0151114,8.68068109e-07,-0.00024080999999975816
0.0151164,8.9828199e-07,-0.00022884000000011895
0.0151214,9.24479256e-07,-0.00021594999999985376
0.0151264,9.46542819e-07,-0.00020220999999986944
0.0151314,9.64374074e-07,-0.00018766999999986211
0.0151364,9.7789334e-07,-0.00017240999999978968
0.0151414,9.87040218e-07,-0.00015648999999973157
0.0151464,9.91773856e-07,-0.00013997999999970645
0.0151514,9.92073137e-07,-0.0001229600000001163
0.0151564,9.87936769e-07,-0.00010550000000009163
0.0151614,9.79383293e-07,-8.76800000000344e-05
0.0151664,9.66450999e-07,-6.956999999996327e-05
0.0151714,9.49197754e-07,-5.12699999997146e-05
0.0151764,9.27700745e-07,-3.2849999999751134e-05
0.0151814,9.02056131e-07,-1.4399999999969992e-05
0.0151864,8.72378615e-07,4.010000000054248e-06
0.0151914,8.38800931e-07,2.228999999998038e-05
0.0151964,8.01473248e-07,4.0360000000294605e-05
0.0152014,7.60562501e-07,5.8130000000211624e-05
0.0152064,7.16251643e-07,7.553000000015686e-05
0.0152114,6.68738828e-07,9.249000000011165e-05
0.0152164,6.18236523e-07,0.00010892000000017887
0.0152214,5.64970561e-07,0.00012474999999989578
0.0152264,5.09179126e-07,0.00013991000000013187
0.0152314,4.51111694e-07,0.00015433999999991954
0.0152364,3.91027914e-07,0.00016796000000018907
0.0152414,3.29196446e-07,0.00018071999999991206
0.0152464,2.65893764e-07,0.00019255999999989726
0.0152514,2.01402913e-07,0.00020343000000000444
0.0152564,1.36012251e-07,0.0002132800000000934
0.0152614,7.00141545e-08,0.0002220600000000239
0.0152664,3.70371355e-09,0.0002297399999999783
0.0152714,-6.2622589e-08,0.00023628000000019966
0.0152764,-1.28668202e-07,0.00024164999999998216
0.0152814,-1.94137834e-07,0.0002458299999998914
0.0152864,-2.58738769e-07,0.00024879000000010976
0.0152914,-3.2218218e-07,0.0002505400000001323
0.0152964,-3.84184419e-07,0.00025105000000014144
0.0153014,-4.44468283e-07,0.0002503300000000763
0.0153064,-5.02764256e-07,0.000248379999999937
0.0153114,-5.58811713e-07,0.0002452000000001675
0.0153164,-6.12360083e-07,0.00024082000000014148
0.0153214,-6.63169975e-07,0.0002352500000002422
0.0153264,-7.11014241e-07,0.00022850999999990407
0.0153314,-7.55678996e-07,0.00022064000000021622
0.0153364,-7.96964575e-07,0.00021167000000010816
0.0153414,-8.3468642e-07,0.0002016500000001642
0.0153464,-8.68675913e-07,0.000190610000000202
0.0153514,-8.98781122e-07,0.00017861000000030103
0.0153564,-9.24867485e-07,0.00016569000000021816
0.0153614,-9.46818411e-07,0.0001519299999999113
0.0153664,-9.64535797e-07,0.00013737000000002553
0.0153714,-9.77940474e-07,0.0001220800000001354
0.0153764,-9.86972551e-07,0.00010614000000019885
0.0153814,-9.91591694e-07,8.962000000023451e-05
0.0153864,-9.91777294e-07,7.256999999993852e-05
0.0153914,-9.8752857e-07,5.5099999999974614e-05
0.0153964,-9.78864564e-07,3.726000000003893e-05
0.0154014,-9.6582406e-07,1.9149999999967804e-05
0.0154064,-9.4846541e-07,8.400000002239949e-07
0.0154114,-9.26866271e-07,-1.7590000000122785e-05
0.0154164,-9.01123259e-07,-3.604999999984315e-05
0.0154214,-8.71351518e-07,-5.445999999986739e-05
0.0154264,-8.37684201e-07,-7.273999999979353e-05
0.0154314,-8.00271879e-07,-9.081000000010775e-05
0.0154364,-7.59281865e-07,-0.00010858000000002477
0.0154414,-7.14897468e-07,-0.00012597999999997
0.0154464,-6.67317168e-07,-0.00014292999999998557
0.0154514,-6.16753737e-07,-0.00015935000000011357
0.0154564,-5.63433277e-07,-0.00017516999999989125
0.0154614,-5.0759422e-07,-0.00019031999999974403
0.0154664,-4.49486252e-07,-0.00020473000000009733
0.0154714,-3.89369203e-07,-0.00021833999999998355
0.0154764,-3.27511884e-07,-0.0002310799999998281
0.0154814,-2.64190881e-07,-0.00024290999999987406
0.0154864,-1.99689325e-07,-0.0002537499999997195
0.0154914,-1.34295619e-07,-0.00026357999999993
0.0154964,-6.83021538e-08,-0.00027233999999998204
0.0155014,-2.00399859e-09,-0.00027999000000011875
0.0155064,6.43024188e-08,-0.00028650000000007836
0.0155114,1.30320637e-07,-0.0002918499999999824
0.0155164,1.95755484e-07,-0.000296000000000074
0.0155214,2.60314404e-07,-0.0002989399999999698
0.0155264,3.23708755e-07,-0.00030064999999979136
0.0155314,3.85655109e-07,-0.0003011299999999828
0.0155364,4.45876513e-07,-0.0003003800000001
0.0155414,5.0410373e-07,-0.0002983999999996989
0.0155464,5.60076443e-07,-0.00029519000000011175
0.0155514,6.13544415e-07,-0.00029076999999988473
0.0155564,6.64268615e-07,-0.0002851699999997237
0.0155614,7.12022277e-07,-0.0002784099999999512
0.0155664,7.56591923e-07,-0.0002705100000000016
0.0155714,7.97778311e-07,-0.00026151000000007585
0.0155764,8.35397329e-07,-0.0002514599999998701
0.0155814,8.69280817e-07,-0.00024039000000009025
0.0155864,8.99277318e-07,-0.0002283599999999275
0.0155914,9.25252755e-07,-0.0002154199999999662
0.0155964,9.47091033e-07,-0.00020162999999984166
0.0156014,9.64694555e-07,-0.00018705000000007743
0.0156064,9.77984657e-07,-0.00017173999999986478
0.0156114,9.86901965e-07,-0.00015578000000004977
0.0156164,9.91406654e-07,-0.00013922999999982366
0.0156214,9.9147863e-07,-0.00012217999999997176
0.0156264,9.87117618e-07,-0.0001046900000001294
0.0156314,9.78343163e-07,-8.68399999998104e-05
0.0156364,9.65194542e-07,-6.870999999986083e-05
0.0156414,9.4773059e-07,-5.03899999997337e-05
0.0156464,9.26029436e-07,-3.195999999983101e-05
0.0156514,9.00188152e-07,-1.3489999999727331e-05
0.0156564,8.7032232e-07,4.930000000236134e-06
0.0156614,8.36565516e-07,2.3210000000162267e-05
0.0156664,7.99068709e-07,4.1270000000093177e-05
0.0156714,7.57999591e-07,5.9040000000010195e-05
0.0156764,7.13541823e-07,7.643999999995543e-05
0.0156814,6.65894215e-07,9.338000000003177e-05
0.0156864,6.15269838e-07,0.00010979000000022054
0.0156914,5.61895068e-07,0.000125600000000059
0.0156964,5.06008578e-07,0.00014073999999997255
0.0157014,4.47860268e-07,0.00015513000000000332
0.0157064,3.87710148e-07,0.00016872000000001108
0.0157114,3.25827174e-07,0.0001814499999999164
0.0157164,2.62488051e-07,0.0001932500000001447
0.0157214,1.97975987e-07,0.00020407000000011166
0.0157264,1.32579434e-07,0.00021387999999999963
0.0157314,6.65907956e-08,0.000222610000000234
0.0157364,3.05118342e-10,0.00023024000000004818
0.0157414,-6.59812253e-08,0.0002367200000001901
0.0157464,-1.31971863e-07,0.00024204000000027648
0.0157514,-1.97371749e-07,0.0002461600000001063
0.0157564,-2.6188848e-07,0.0002490700000001844
0.0157614,-3.25233606e-07,0.00025076000000012755
0.0157664,-3.87123917e-07,0.0002512100000000572
0.0157714,-4.47282711e-07,0.00025041999999997344
0.0157764,-5.05441033e-07,0.00024841000000019875
0.0157814,-5.61338871e-07,0.00024516999999990574
0.0157864,-6.14726326e-07,0.00024073000000024436
0.0157914,-6.65364723e-07,0.00023508999999988234
0.0157964,-7.13027684e-07,0.00022830000000029216
0.0158014,-7.57502134e-07,0.00022037000000008078
0.0158064,-7.98589258e-07,0.00021133999999989328
0.0158114,-8.36105387e-07,0.00020125999999986988
0.0158164,-8.6988282e-07,0.00019017000000021156
0.0158214,-8.99770576e-07,0.00017811000000023114
0.0158264,-9.25635065e-07,0.00016514999999994728
0.0158314,-9.47360686e-07,0.00015133000000000507
0.0158364,-9.64850346e-07,0.0001367299999999183
0.0158414,-9.78025892e-07,0.00012140000000027129
0.0158464,-9.8682846e-07,0.00010542000000013374
0.0158514,-9.9121874e-07,8.885999999996841e-05
0.0158564,-9.91177147e-07,7.178000000029883e-05
0.0158614,-9.86703915e-07,5.428000000007316e-05
0.0158664,-9.77819091e-07,3.640999999987571e-05
0.0158714,-9.64562446e-07,1.8279999999926133e-05
0.0158764,-9.46993298e-07,-4.999999969612645e-08
0.0158814,-9.25190244e-07,-1.8489999999982132e-05
0.0158864,-8.99250814e-07,-3.696000000008581e-05
0.0158914,-8.69291028e-07,-5.538000000004928e-05
0.0158964,-8.35444881e-07,-7.365999999997541e-05
0.0159014,-7.97863744e-07,-9.172999999984555e-05
0.0159064,-7.56715683e-07,-0.00010948999999982334
0.0159114,-7.12184714e-07,-0.00012687999999982935
0.0159164,-6.64469973e-07,-0.00014380999999996646
0.0159214,-6.13784832e-07,-0.00016021999999971115
0.0159264,-5.60355938e-07,-0.00017601000000011524
0.0159314,-5.04422207e-07,-0.00019114000000008957
0.0159364,-4.46233748e-07,-0.00020551999999973702
0.0159414,-3.86050752e-07,-0.00021908999999986634
0.0159464,-3.24142323e-07,-0.0002317999999998932
0.0159514,-2.60785277e-07,-0.00024357999999979896
0.0159564,-1.96262904e-07,-0.0002543799999998875
0.0159614,-1.30863701e-07,-0.00026415999999995776
0.0159664,-6.48800845e-08,-0.0002728699999998696
0.0159714,1.39292253e-09,-0.0002804699999998661
0.0159764,6.7659004e-08,-0.0002869300000001296
0.0159814,1.33621879e-07,-0.0002922199999999542
0.0159864,1.98986624e-07,-0.0002963099999999663
0.0159914,2.63460995e-07,-0.0002991899999997827
0.0159964,3.26756729e-07,-0.0003008399999999689
0.0160014,3.8859084e-07,-0.0003012600000000809
0.0160064,4.48686876e-07,-0.0003004500000001187
0.0160114,5.06776162e-07,-0.0002983999999996989
0.0160164,5.62598995e-07,-0.00029513999999997154
0.0160214,6.15905812e-07,-0.00029066000000010916
0.0160264,6.66458299e-07,-0.0002849999999998687
0.0160314,7.1403046e-07,-0.0002781700000000775
0.0160364,7.58409628e-07,-0.00027021000000004847
0.0160414,7.99397413e-07,-0.0002611599999999825
0.0160464,8.36810592e-07,-0.00025104999999969735
0.0160514,8.70481923e-07,-0.00023992999999977727
0.0160564,9.00260899e-07,-0.00022783999999997917
0.0160614,9.26014416e-07,-0.00021485999999981686
0.0160664,9.47627371e-07,-0.0002010199999999962
0.0160714,9.65003174e-07,-0.00018639000000009176
0.0160764,9.78064181e-07,-0.0001710400000001222
0.0160814,9.86752039e-07,-0.0001550400000001062
0.0160864,9.91027952e-07,-0.00013846000000006242
0.0160914,9.90872847e-07,-0.00012137000000000953
0.0160964,9.86287464e-07,-0.00010384999999990541
0.0161014,9.77292353e-07,-8.597999999970796e-05
0.0161064,9.63927777e-07,-6.783999999981916e-05
0.0161114,9.46253536e-07,-4.949999999981358e-05
0.0161164,9.24348699e-07,-3.105000000003244e-05
0.0161214,8.98311249e-07,-1.257999999992876e-05
0.0161264,8.68257644e-07,5.840000000034706e-06
0.0161314,8.34322301e-07,2.411999999996084e-05
0.0161364,7.96656987e-07,4.219000000027506e-05
0.0161414,7.55430146e-07,5.9950000000252857e-05
0.0161464,7.10826145e-07,7.732999999987555e-05
0.0161514,6.63044448e-07,9.425000000007344e-05
0.0161564,6.12298724e-07,0.0001106499999998789
0.0161614,5.58815893e-07,0.00012642999999989968
0.0161664,5.02835111e-07,0.00014153999999999556
0.0161714,4.44606698e-07,0.00015590000000020865
0.0161764,3.84391022e-07,0.00016945999999995465
0.0161814,3.22457335e-07,0.00018214000000016384
0.0161864,2.59082565e-07,0.00019390000000019114
0.0161914,1.94550081e-07,0.00020467999999995712
0.0161964,1.29148426e-07,0.00021444000000014896
0.0162014,6.31700254e-08,0.00022312000000024312
0.0162064,-3.09011936e-09,0.00023069999999991708
0.0162114,-6.93357504e-08,0.0002371299999999188
0.0162164,-1.35270678e-07,0.00024238999999992572
0.0162214,-2.00600104e-07,0.0002464500000001202
0.0162264,-2.65031943e-07,0.00024930000000011887
0.0162314,-3.28278122e-07,0.00025092999999998256
0.0162364,-3.90055875e-07,0.0002513200000002769
0.0162414,-4.50089004e-07,0.00025047000000011366
0.0162464,-5.08109114e-07,0.0002484000000002595
0.0162514,-5.63856812e-07,0.0002450999999998871
0.0162564,-6.17082871e-07,0.00024059000000020703
0.0162614,-6.67549339e-07,0.00023490000000014888
0.0162664,-7.15030603e-07,0.00022804000000009594
0.0162714,-7.59314404e-07,0.0002200500000002492
0.0162764,-8.00202777e-07,0.0002109699999999215
0.0162814,-8.37512944e-07,0.00020083000000026274
0.0162864,-8.71078124e-07,0.00018969000000002012
0.0162914,-9.00748285e-07,0.00017757999999989948
0.0162964,-9.26390809e-07,0.00016455999999998028
0.0163014,-9.47891089e-07,0.00015070000000028116
0.0163064,-9.65153038e-07,0.0001360599999999934
0.0163114,-9.78099523e-07,0.0001206900000001454
0.0163164,-9.86672703e-07,0.00010467000000025095
0.0163214,-9.90834293e-07,8.806999999988463e-05
0.0163264,-9.90565732e-07,7.096999999989251e-05
0.0163314,-9.85868268e-07,5.344000000029325e-05
0.0163364,-9.76762951e-07,3.555000000021735e-05
0.0163414,-9.63290537e-07,1.7399999999945237e-05
0.0163464,-9.45511308e-07,-9.499999999995623e-07
0.0163514,-9.23504803e-07,-1.9399999999780704e-05
0.0163564,-8.9736946e-07,-3.787999999982361e-05
0.0163614,-8.67222174e-07,-5.6299999999787076e-05
0.0163664,-8.33197779e-07,-7.457999999971321e-05
0.0163714,-7.95448442e-07,-9.264000000008821e-05
0.0163764,-7.54142984e-07,-0.00011039000000012678
0.0163814,-7.09466121e-07,-0.00012776999999974947
0.0163864,-6.61617643e-07,-0.00014468000000000814
0.0163914,-6.10811519e-07,-0.00016105999999993514
0.0163964,-5.57274937e-07,-0.0001768300000000167
0.0164014,-5.01247295e-07,-0.00019192999999972926
0.0164064,-4.42979122e-07,-0.00020628000000000313
0.0164114,-3.82730963e-07,-0.00021980999999993145
0.0164164,-3.20772216e-07,-0.00023247999999975733
0.0164214,-2.5737992e-07,-0.0002442199999999062
0.0164264,-1.92837523e-07,-0.0002549699999998545
0.0164314,-1.27433612e-07,-0.00026469999999978455
0.0164364,-6.1460623e-08,-0.00027336000000000027
0.0164414,4.78646749e-09,-0.00028090999999985655
0.0164464,7.101146e-08,-0.0002873100000000406
0.0164514,1.36918257e-07,-0.000292549999999725
0.0164564,2.02212187e-07,-0.00029658000000010176
0.0164614,2.66601321e-07,-0.0002993999999998387
0.0164664,3.29797779e-07,-0.0003009999999998847
0.0164714,3.91519018e-07,-0.00030135999999991725
0.0164764,4.51489091e-07,-0.00030047999999993635
0.0164814,5.09439886e-07,-0.00029836999999988123
0.0164864,5.6511232e-07,-0.0002950399999996911
0.0164914,6.18257502e-07,-0.0002905099999996885
0.0164964,6.68637842e-07,-0.00028477999999987347
0.0165014,7.16028112e-07,-0.0002778999999999421
0.0165064,7.6021646e-07,-0.0002698799999998336
0.0165114,8.01005348e-07,-0.0002607699999996882
0.0165164,8.38212443e-07,-0.0002505999999997677
0.0165214,8.71671424e-07,-0.00023942999999970738
0.0165264,9.01232734e-07,-0.0002272999999997083
