frequency_hz,gain_db,phase_deg
11297.9591,41.4494593,-392.0554670908488
11324.0036,41.396079,-392.2136528885626
11350.1082,41.3426735,-392.37163482789293
11376.2729,41.289243,-392.5294133099103
11402.4979,41.2357875,-392.68698867838907
11428.7833,41.182307,-392.84436133440005
11455.1294,41.1288016,-393.00153162171785
11481.5362,41.0752715,-393.1584999414128
11508.0039,41.0217166,-393.3152666372596
11534.5326,40.968137,-393.4718321103288
11561.1224,40.9145327,-393.62819670439507
11587.7736,40.860904,-393.78436087782455
11614.4861,40.8072507,-393.9403248598004
11641.2603,40.7535731,-394.09608916598467
11668.0962,40.699871,-394.25165408285625
11694.9939,40.6461447,-394.4070200687814
11721.9537,40.5923942,-394.56218741023883
11748.9755,40.5386194,-394.71715656559496
11776.0597,40.4848206,-394.87192782132877
11803.2064,40.4309977,-395.0265016358063
11830.4156,40.3771509,-395.1808783528023
11857.6875,40.3232802,-395.3350583160915
11885.0223,40.2693856,-395.48904198404
11912.4201,40.2154672,-395.6428296431269
11939.881,40.1615251,-395.7964217517183
11967.4053,40.1075593,-395.9498186535888
11994.993,40.0535699,-396.10302074980905
12022.6443,39.999557,-396.25602838415364
12050.3594,39.9455207,-396.4088419576929
12078.1384,39.8914609,-396.5614618142017
12105.9813,39.8373778,-396.71388835475045
12133.8885,39.7832713,-396.8661220377054
12161.86,39.7291417,-397.01816314954533
12189.896,39.6749889,-397.17001209134077
12217.9966,39.620813,-397.3216692641622
12246.162,39.5666141,-397.4731350117843
12274.3923,39.5123922,-397.6244097352775
12302.6877,39.4581473,-397.7754938357122
12331.0483,39.4038796,-397.926387714159
12359.4743,39.3495892,-398.07709171439245
12387.9659,39.2952759,-398.22760623748303
12416.5231,39.2409401,-398.37793162720544
12445.1461,39.1865816,-398.528068341926
12473.8351,39.1322005,-398.6780166681234
12502.5903,39.077797,-398.8277771214598
12531.4117,39.023371,-398.9773499311183
12560.2996,38.9689227,-399.126735612761
12589.2541,38.914452,-399.2759345101624
12618.2753,38.8599591,-399.4249470243931
12647.3635,38.805444,-399.5737734992277
12676.5187,38.7509068,-399.72241433573663
12705.7411,38.6963475,-399.87086987769464
12735.0308,38.6417662,-400.01914064076374
12764.3881,38.587163,-400.1672269114228
12793.813,38.5325378,-400.31512909074223
12823.3058,38.4778908,-400.4628476370883
12852.8666,38.4232221,-400.61038283694006
12882.4955,38.3685316,-400.7577350913678
12912.1927,38.3138195,-400.9049048587377
12941.9584,38.2590857,-401.05189254012043
12971.7927,38.2043304,-401.1986984219947
13001.6958,38.1495537,-401.3453229627268
13031.6678,38.0947555,-401.4917665633872
13061.7089,38.0399359,-401.63802956775066
13091.8192,37.9850951,-401.78411243418327
13121.999,37.9302329,-401.93001550645977
13152.2483,37.8753496,-402.07573918565055
13182.5674,37.8204452,-402.2212838728262
13212.9563,37.7655196,-402.36664991176133
13243.4154,37.7105731,-402.5118378181179
13273.9446,37.6556056,-402.6568478783749
13304.5442,37.6006171,-402.8016804936028
13335.2143,37.5456078,-402.9463361221677
13365.9552,37.4905778,-403.0908150505486
13396.7669,37.4355269,-403.23511779440753
13427.6496,37.3804554,-403.3792447548149
13458.6035,37.3253633,-403.5231962182496
13489.6288,37.2702506,-403.6669725857821
13520.7256,37.2151174,-403.8105743730745
13551.8941,37.1599637,-403.9540019239013
13583.1345,37.1047896,-404.09725558203735
13614.4468,37.0495952,-404.2403358058488
13645.8314,36.9943804,-404.3832429391103
13677.2883,36.9391455,-404.5259774974839
13708.8177,36.8838903,-404.6685397101528
13740.4198,36.8286151,-404.8109301500747
13772.0947,36.7733197,-404.9531491037285
13803.8426,36.7180043,-405.0951969721846
13835.6638,36.662669,-405.2370742138094
13867.5583,36.6073138,-405.3787811723775
13899.5263,36.5519387,-405.5203183635509
13931.568,36.4965438,-405.6616860165127
13963.6836,36.4411291,-405.8028847042206
13995.8732,36.3856948,-405.9439147131538
14028.137,36.3302408,-406.08477644438256
14060.4752,36.2747673,-406.2254704135688
14092.888,36.2192742,-406.3659969071916
14125.3754,36.1637616,-406.50635638361706
14157.9378,36.1082296,-406.6465492439157
14190.5752,36.0526782,-406.7865758891579
14223.2879,35.9971075,-406.9264367204143
14256.0759,35.9415176,-407.0661321960511
14288.9396,35.8859084,-407.20566265984274
14321.879,35.8302801,-407.34502851285987
14354.8943,35.7746326,-407.484230156173
14387.9858,35.7189661,-407.6232681054441
14421.1535,35.6632806,-407.7621426471518
14454.3977,35.6075762,-407.90085423966275
14487.7185,35.5518528,-408.0394032840471
14521.1162,35.4961106,-408.1777901813756
14554.5908,35.4403496,-408.31601533271845
14588.1426,35.3845698,-408.4540791964419
14621.7717,35.3287714,-408.5919821736166
14655.4784,35.2729543,-408.729724608017
14689.2628,35.2171186,-408.86730701530524
14723.125,35.1612644,-409.004729739256
14757.0653,35.1053916,-409.1419931809397
14791.0839,35.0495005,-409.2790977987226
14825.1809,34.9935909,-409.4160439363794
14859.3564,34.937663,-409.552832109572
14893.6108,34.8817168,-409.68946266207524
14927.9441,34.8257524,-409.8259359949595
14962.3566,34.7697698,-409.962252566591
14996.8484,34.713769,-410.0984127780402
15031.4197,34.6577501,-410.2344170303775
15066.0707,34.6017132,-410.37026578196924
15100.8015,34.5456584,-410.5059593765901
15135.6125,34.4895855,-410.641498329902
15170.5037,34.4334948,-410.7768829856797
15205.4753,34.3773862,-410.9121137449937
15240.5275,34.3212598,-411.04719106621
15275.6606,34.2651157,-411.1821154076951
15310.8746,34.2089539,-411.31688705592785
15346.1698,34.1527744,-411.4515065838659
15381.5464,34.0965773,-411.5859743352841
15417.0045,34.0403626,-411.72029071125274
15452.5444,33.9841305,-411.85445617013823
15488.1662,33.9278809,-411.9884711130108
15523.8701,33.8716139,-412.1223359409411
15559.6563,33.8153295,-412.25605111229544
15595.525,33.7590277,-412.389617028144
15631.4764,33.7027088,-412.52303414685326
15667.5107,33.6463725,-412.6563028694936
15703.628,33.5900191,-412.7894235971353
15739.8286,33.5336486,-412.9223967881449
15776.1127,33.477261,-413.0552227862969
15812.4804,33.4208564,-413.1879021072533
15848.9319,33.3644347,-413.3204351520846
15885.4675,33.3079961,-413.4528223791571
15922.0873,33.2515406,-413.5850640749496
15958.7915,33.1950683,-413.71716081241993
15995.5803,33.1385791,-413.84911299263854
16032.4539,33.0820732,-413.98092095938017
16069.4125,33.0255506,-414.1125852283067
16106.4564,32.9690113,-414.2441062004887
16143.5856,32.9124553,-414.37548427699664
16180.8004,32.8558828,-414.50671991619674
16218.101,32.7992937,-414.6378135191593
16255.4876,32.7426881,-414.7687655442507
16292.9603,32.6860661,-414.8995763925415
16330.5195,32.6294277,-415.03024652239776
16368.1652,32.5727729,-415.16077633489
16405.8977,32.5161018,-415.2911662883844
16443.7172,32.4594144,-415.4214167839515
16481.6239,32.4027108,-415.55152827995744
16519.618,32.345991,-415.6815011774728
16557.6996,32.2892551,-415.81133587756796
16595.8691,32.232503,-415.94103295320076
16634.1265,32.1757349,-416.07059263355427
16672.4721,32.1189508,-416.20001554888205
16710.9061,32.0621507,-416.3293019856631
16749.4288,32.0053347,-416.4584524595593
16788.0402,31.9485028,-416.5874673716412
16826.7406,31.891655,-416.7163471229792
16865.5303,31.8347915,-416.8450922292354
16904.4093,31.7779121,-416.9737030914801
16943.378,31.7210171,-417.10218011078393
16982.4365,31.6641064,-417.23052374551304
17021.5851,31.60718,-417.35873439673793
17060.8239,31.5502381,-417.4868128093037
17100.1532,31.4932805,-417.6147588686187
17139.5731,31.4363075,-417.7425731476409
17179.0839,31.379319,-417.87025621932804
17218.6857,31.3223151,-417.99780865663786
17258.3789,31.2652958,-418.1252310325282
17298.1636,31.2082611,-418.25252334699906
17338.04,31.1512111,-418.37968617300817
17378.0083,31.0941459,-418.5067200835133
17418.0687,31.0370654,-418.6336250785147
17458.2215,30.9799697,-418.7604023039277
17498.4669,30.9228589,-418.8870517597524
17538.805,30.8657329,-419.01357344598875
17579.2361,30.8085919,-419.13996908151023
17619.7605,30.7514359,-419.26623809335894
17660.3782,30.6942648,-419.3923810544928
17701.0896,30.6370788,-419.5183985378694
17741.8948,30.5798779,-419.6442911164467
17782.7941,30.5226621,-419.77005879022477
17823.7877,30.4654315,-419.8957027051189
17864.8757,30.4081861,-420.0212222881716
17906.0585,30.3509259,-420.1466192582562
17947.3363,30.2936509,-420.2718930424148
17988.7092,30.2363613,-420.3970442136052
18030.1774,30.179057,-420.52207391774306
18071.7413,30.1217382,-420.6469821548284
18113.4009,30.0644047,-420.771768924861
18155.1566,30.0070567,-420.896434800799
18197.0086,29.9496942,-421.0209809285578
18238.957,29.8923172,-421.1454078810952
18281.0022,29.8349258,-421.2697145124956
18323.1442,29.77752,-421.39390311459016
18365.3834,29.7200999,-421.5179731144211
18407.72,29.6626654,-421.64192451198863
18450.1542,29.6052167,-421.7657590261658
18492.6862,29.5477537,-421.8894766569528
18535.3162,29.4902765,-422.01307740434964
18578.0446,29.4327851,-422.136561841314
18620.8714,29.3752795,-422.2599311137616
18663.7969,29.3177599,-422.3831846487345
18706.8214,29.2602262,-422.5063235921485
18749.9451,29.2026784,-422.6293479440034
18793.1682,29.1451167,-422.752258277257
18836.4909,29.087541,-422.87505573782505
18879.9135,29.0299513,-422.9977397527497
18923.4362,28.9723478,-423.12031146794635
18967.0592,28.9147303,-423.24277088341535
19010.7828,28.8570991,-423.36511857211417
19054.6072,28.799454,-423.4873551070008
19098.5326,28.7417952,-423.60948048807506
19142.5593,28.6841227,-423.73149586125277
19186.6874,28.6264364,-423.8534017994916
19230.9173,28.5687365,-423.9751977298337
19275.2491,28.511023,-424.0968853711526
19319.6832,28.4532958,-424.2184635775326
19364.2196,28.3955551,-424.33993464080487
19408.8588,28.3378009,-424.46129741505393
19453.6008,28.2800331,-424.582553619153
19498.446,28.2222519,-424.70370268014443
19543.3946,28.1644573,-424.8247457439438
19588.4467,28.1066492,-424.94568281055103
19633.6028,28.0488278,-425.0665150258817
19678.8629,27.990993,-425.18724181697814
19724.2274,27.9331449,-425.30786432975594
19769.6964,27.8752836,-425.42838313717266
19815.2703,27.817409,-425.5487982392286
19860.9492,27.7595211,-425.66911020888125
19906.7334,27.7016201,-425.7893196190887
19952.6231,27.6437059,-425.9094270428086
19998.6187,27.5857786,-426.029432480041
20044.7203,27.5278382,-426.1493370767014
20090.9281,27.4698847,-426.26914083278984
20137.2425,27.4119182,-426.3888437483064
20183.6636,27.3539387,-426.5084475421243
20230.1918,27.2959462,-426.62795164128596
20276.8272,27.2379407,-426.74735661874905
20323.5701,27.1799224,-426.8666630474713
20370.4208,27.1218911,-426.98587150041067
20417.3794,27.063847,-427.1049825505248
20464.4464,27.00579,-427.2239967707716
20511.6218,26.9477203,-427.342914161151
20558.906,26.8896377,-427.46173472166305
20606.2991,26.8315424,-427.5804601711811
20653.8016,26.7734344,-427.6990905097051
20701.4135,26.7153137,-427.81762516427733
20749.1352,26.6571804,-427.936066426729
20796.9669,26.5990344,-428.05441315114444
20844.9088,26.5408758,-428.1726664834393
20892.9613,26.4827046,-428.2908269965713
20941.1246,26.4245208,-428.40889526349827
20989.3988,26.3663245,-428.52687128422036
21037.7844,26.3081157,-428.6447556316951
21086.2815,26.2498945,-428.76254887888047
21134.8904,26.1916608,-428.8802510257764
21183.6114,26.1334146,-428.9978637912563
21232.4446,26.0751561,-429.11538602940453
21281.3905,26.0168852,-429.23281945909457
21330.4491,25.958602,-429.35016408032635
21379.6209,25.9003064,-429.4674198930998
21428.906,25.8419985,-429.5845880433307
21478.3047,25.7836784,-429.70166910397677
21527.8173,25.725346,-429.81866307503793
21577.4441,25.6670014,-429.9355699565142
21627.1852,25.6086446,-430.052391467279
21677.041,25.5502756,-430.1691270343745
21727.0118,25.4918945,-430.2857772307586
21777.0977,25.4335013,-430.4023432023468
21827.2991,25.375096,-430.5188249491391
21877.6162,25.3166786,-430.6352230440933
21928.0494,25.2582491,-430.7515374872095
21978.5987,25.1998076,-430.86776942440304
22029.2646,25.1413541,-430.9839188556742
22080.0473,25.0828887,-431.0999869269384
22130.9471,25.0244112,-431.2159730652379
22181.9642,24.9659219,-431.33187841648834
22233.0989,24.9074206,-431.4477029806896
22284.3515,24.8489074,-431.5634479037574
22335.7222,24.7903824,-431.6791131856916
22387.2114,24.7318455,-431.7946993994501
22438.8192,24.6732968,-431.9102071179907
22490.5461,24.6147363,-432.02563634131326
22542.3921,24.556164,-432.14098821533366
22594.3577,24.49758,-432.25626274005157
22646.4431,24.4389842,-432.371460488425
22698.6485,24.3803767,-432.48658203341165
22750.9743,24.3217576,-432.60162794796935
22803.4207,24.2631267,-432.71659823209814
22855.988,24.2044842,-432.83149345875574
22908.6765,24.1458301,-432.94631477385775
22961.4865,24.0871643,-433.0610616044464
23014.4182,24.028487,-433.17573566939507
23067.4719,23.9697981,-433.2903358227881
23120.6479,23.9110976,-433.4048643564568
23173.9465,23.8523856,-433.51932012448555
23227.368,23.7936621,-433.6337048457476
23280.9126,23.7349271,-433.7480179472854
23334.5806,23.6761806,-433.8622605750143
23388.3724,23.6174227,-433.97643330189226
23442.2882,23.5586533,-434.0905355549614
23496.3282,23.4998725,-434.2045690530951
23550.4928,23.4410804,-434.3185337962934
23604.7823,23.3822768,-434.4324303575141
23659.197,23.3234619,-434.54625873675707
23713.7371,23.2646356,-434.6600195069803
23768.4029,23.205798,-434.77371381409927
23823.1947,23.1469491,-434.88734165811405
23878.1128,23.0880889,-435.00090361198244
23933.1576,23.0292174,-435.11439967570425
23988.3292,22.9703347,-435.2278309951953
24043.628,22.9114408,-435.34119757045545
24099.0543,22.8525356,-435.45449997444257
24154.6083,22.7936192,-435.56773878011444
24210.2905,22.7346916,-435.6809145604288
24266.101,22.6757528,-435.7940278883435
24322.0401,22.6168029,-435.90707876385864
24378.1082,22.5578419,-436.0200677599318
24434.3055,22.4988697,-436.13299602247866
24490.6324,22.4398864,-436.24586297854154
24547.0892,22.380892,-436.3586697740359
24603.676,22.3218866,-436.4714164089617
24660.3934,22.2628701,-436.5841040292346
24717.2415,22.2038425,-436.69673263485475
24774.2206,22.1448039,-436.8093027987796
24831.3311,22.0857543,-436.92181509396727
24888.5732,22.0266937,-437.0342695204176
24945.9473,21.967622,-437.1466672240462
25003.4536,21.9085394,-437.2590087778109
25061.0925,21.8494459,-437.3712936087539
25118.8643,21.7903414,-437.48352286279066
25176.7693,21.731226,-437.5956971128792
25234.8077,21.6720996,-437.7078169319771
25292.98,21.6129623,-437.8198823200846
25351.2863,21.5538142,-437.93189385015927
25409.7271,21.4946552,-438.0438526681168
25468.3025,21.4354852,-438.15575820099946
25527.013,21.3763045,-438.26761159472267
25585.8589,21.3171129,-438.37941284928655
25644.8404,21.2579104,-438.49116311060664
25703.9578,21.1986972,-438.60286237868297
25763.2116,21.1394731,-438.71451122647335
25822.6019,21.0802383,-438.8261102269355
25882.1292,21.0209926,-438.9376599530273
25941.7936,20.9617362,-439.04916040474876
26001.5956,20.9024691,-439.1606121550576
26061.5355,20.8431911,-439.27201634986955
26121.6135,20.7839025,-439.38337241622656
26181.8301,20.7246031,-439.4946815000444
26242.1854,20.665293,-439.60594417428086
26302.6799,20.6059722,-439.71716043893593
26363.3139,20.5466407,-439.8283314399252
26424.0876,20.4872985,-439.9394571772486
26485.0014,20.4279456,-440.05053765090616
26546.0556,20.3685821,-440.1615745797714
26607.2506,20.3092079,-440.2725673908863
26668.5866,20.249823,-440.3835166572088
26730.0641,20.1904276,-440.49442352465456
26791.6832,20.1310214,-440.6052874202656
26853.4445,20.0716047,-440.71611006291533
26915.348,20.0121774,-440.8268908796461
26977.3943,19.9527394,-440.93763101637336
27039.5836,19.8932909,-441.0483304730972
27101.9163,19.8338318,-441.1589903957332
27164.3927,19.7743621,-441.2696102113235
27227.0131,19.7148818,-441.38019163874156
27289.7778,19.655391,-441.4907335320717
27352.6873,19.5958896,-441.60123818314526
27415.7417,19.5363777,-441.7117050190042
27478.9415,19.4768552,-441.8221346126066
27542.287,19.4173222,-441.93252753691
27605.7786,19.3577786,-442.0428843648724
27669.4165,19.2982246,-442.15320509649365
27733.201,19.23866,-442.26349087768943
27797.1327,19.1790849,-442.3737417084597
27861.2117,19.1194994,-442.48395873472003
27925.4384,19.0599033,-442.59414138351264
27989.8132,19.0002968,-442.70429080075314
28054.3364,18.9406797,-442.8144075593994
28119.0083,18.8810522,-442.92449165945123
28183.8293,18.8214142,-443.0345442468244
28248.7997,18.7617658,-443.1445653215187
28313.92,18.7021068,-443.2545548835344
28379.1903,18.6424375,-443.36451465174474
28444.6111,18.5827577,-443.4744434802342
28510.1827,18.5230674,-443.5843436608337
28575.9054,18.4633667,-443.69421462058585
28641.7797,18.4036555,-443.8040563594904
28707.8058,18.3439339,-443.91387059642074
28773.9841,18.2842019,-444.0236567584192
28840.315,18.2244595,-444.1334159914012
28906.7988,18.1647066,-444.2431488683246
28973.4359,18.1049433,-444.35285481623174
29040.2265,18.0451696,-444.46253555399585
29107.1712,17.9853855,-444.5721905086591
29174.2701,17.925591,-444.68182139909504
29241.5238,17.865786,-444.791427079388
29308.9325,17.8059707,-444.9010092684113
29376.4965,17.7461449,-445.0105685391229
29444.2163,17.6863088,-445.1201043185648
29512.0923,17.6264622,-445.2296177526527
29580.1247,17.5666053,-445.3391094143444
29648.3139,17.5067379,-445.4485798765977
29716.6603,17.4468602,-445.5580291394126
29785.1643,17.3869721,-445.6674577757468
29853.8262,17.3270735,-445.7768663585582
29922.6464,17.2671646,-445.8862554608046
29991.6252,17.2072453,-445.9956250824859
30060.763,17.1473156,-446.1049763695179
30130.0602,17.0873755,-446.2143093219003
30199.5172,17.0274251,-446.3236250855489
30269.1343,16.9674642,-446.4329230875059
30338.9118,16.9074929,-446.54220504664454
30408.8503,16.8475113,-446.65146981704936
30478.9499,16.7875193,-446.7607196905515
30549.2111,16.7275168,-446.8699535212354
30619.6343,16.667504,-446.9791730279745
30690.2199,16.6074808,-447.0883782107686
30760.9681,16.5474472,-447.1975690696179
30831.8795,16.4874032,-447.30674732339565
30902.9543,16.4273488,-447.4159118261863
30974.193,16.367284,-447.52506429686326
31045.5959,16.3072088,-447.6342047354266
31117.1634,16.2471232,-447.7433337148339
31188.8958,16.1870272,-447.8524512350855
31260.7937,16.1269208,-447.96155901505443
31332.8572,16.066804,-448.07065590882524
31405.0869,16.0066768,-448.17974363527145
31477.4831,15.9465391,-448.2888221943929
31550.0462,15.8863911,-448.3978921591474
31622.7766,15.8262326,-448.5069535295348
31695.6746,15.7660637,-448.61600745147115
31768.7407,15.7058843,-448.72505449791385
31841.9752,15.6456946,-448.83409409590513
31915.3786,15.5854944,-448.94312796431853
31988.9511,15.5252838,-449.05215610315395
32062.6932,15.4650627,-449.1611785124114
32136.6054,15.4048312,-449.2701963380066
32210.6879,15.3445892,-449.37920957993936
32284.9412,15.2843367,-449.4882188111676
32359.3657,15.2240738,-449.59722460464906
32433.9617,15.1638005,-449.70622753334146
32508.7297,15.1035166,-449.8152281702028
32583.6701,15.0432223,-449.9242265152328
32658.7832,14.9829175,-450.0332237143474
32734.0695,14.9226023,-450.14221919458845
32809.5293,14.8622765,-450.2512146748296
32885.1631,14.8019402,-450.3602095821129
32960.9712,14.7415934,-450.4692050623541
33036.9541,14.6812361,-450.5782016885107
33113.1121,14.6208683,-450.68719946058303
33189.4458,14.5604899,-450.796198378571
33265.9553,14.5001011,-450.90520016134775
33342.6413,14.4397016,-451.0142048089137
33419.504,14.3792917,-451.1232123212685
33496.5439,14.3188711,-451.23222327137
33573.7614,14.2584401,-451.341238805134
33651.1569,14.1979984,-451.45025834960256
33728.7309,14.1375462,-451.559283623649
33806.4836,14.0770833,-451.66831405431566
33884.4156,14.0166099,-451.777350787518
33962.5273,13.9561259,-451.8863938232561
34040.819,13.8956312,-451.9954437344878
34119.2912,13.835126,-452.10450166712855
34197.9443,13.7746101,-452.21356704822074
34276.7787,13.7140835,-452.32264045072196
34355.7948,13.6535463,-452.4317235935058
34434.9931,13.5929985,-452.54081533065647
34514.3739,13.53244,-452.6499173810475
34593.9378,13.4718708,-452.75902917172095
34673.685,13.4112909,-452.8681524215504
34753.6161,13.3507003,-452.977286557578
34833.7315,13.290099,-453.08643215276146
34914.0315,13.229487,-453.1955897800586
34994.5167,13.1688642,-453.30476058538505
35075.1874,13.1082307,-453.4139439957829
35156.0441,13.0475865,-453.52314173012576
35237.0871,12.9869315,-453.6323526424978
35318.317,12.9262657,-453.74157845177257
35399.7341,12.8655891,-453.85081973090786
35481.3389,12.8049017,-453.96007590694575
35563.1319,12.7442036,-454.0693481258019
35645.1133,12.6834945,-454.17863638747633
35727.2838,12.6227747,-454.2879424108424
35809.6437,12.562044,-454.3972650499846
35892.1935,12.5013024,-454.50660545081837
35974.9335,12.44055,-454.6159647592594
36057.8643,12.3797867,-454.7253424023499
36140.9863,12.3190124,-454.83473952600536
36224.2998,12.2582273,-454.9441561302259
36307.8055,12.1974312,-455.05359278796925
36391.5036,12.1366242,-455.1630500721933
36475.3947,12.0758062,-455.2725285558557
36559.4792,12.0149773,-455.3820288119144
36643.7575,11.9541374,-455.49155084036914
36728.23,11.8932864,-455.6010957871358
36812.8974,11.8324245,-455.7106636522143
36897.7599,11.7715515,-455.8202544356045
36982.818,11.7106675,-455.92986985617995
37068.0722,11.6497724,-456.03950876802503
37153.5229,11.5888663,-456.1491734629709
37239.1706,11.5279491,-456.2588627951019
37325.0158,11.4670207,-456.36857848329157
37411.0588,11.4060812,-456.4783199545819
37497.3002,11.3451306,-456.58808835488867
37583.7404,11.2841689,-456.69788425716956
37670.3799,11.223196,-456.8077070884669
37757.2191,11.1622118,-456.91755856765394
37844.2585,11.1012165,-457.02743869473073
37931.4985,11.04021,-457.1373480426551
38018.9396,10.9791922,-457.247286611427
38106.5823,10.9181631,-457.35725497400426
38194.4271,10.8571228,-457.46725427630236
38282.4743,10.7960712,-457.57728451832156
38370.7245,10.7350083,-457.68734570006166
38459.1782,10.6739341,-457.79743896743815
38547.8358,10.6128485,-457.9075648934091
38636.6977,10.5517515,-458.01772290501657
38725.7645,10.4906432,-458.1279147211339
38815.0366,10.4295235,-458.2381403417612
38904.5145,10.3683923,-458.34839976689835
38994.1987,10.3072497,-458.458694142461
39084.0896,10.2460957,-458.569024041407
39174.1877,10.1849302,-458.6793888907785
39264.4935,10.1237531,-458.78978983649114
39355.0075,10.0625646,-458.9002274515026
39445.7302,10.0013645,-459.0107023087707
39536.662,9.94015286,-459.12121440829554
39627.8034,9.87892964,-459.23176432303484
39719.1549,9.81769482,-459.34235262594643
39810.7171,9.75644839,-459.45297988998806
39902.4902,9.69519031,-459.56364668811756
39994.475,9.63392057,-459.674353020335
40086.6718,9.57263915,-459.78509945959803
40179.0811,9.51134602,-459.8958871518223
40271.7034,9.45004117,-460.0067155240501
40364.5393,9.38872457,-460.11758572219685
40457.5892,9.3273962,-460.2284977462627
40550.8535,9.26605604,-460.3394527421632
40644.3329,9.20470406,-460.45045013694045
40738.0278,9.14334024,-460.56149164946805
40831.9386,9.08196457,-460.672576706788
40926.066,9.02057701,-460.78370645481596
41020.4103,8.95917755,-460.894880893552
41114.9721,8.89776616,-461.00610059595374
41209.7519,8.83634282,-461.11736613497925
41304.7502,8.7749075,-461.22867808358603
41399.9675,8.71346018,-461.3400364417743
41495.4043,8.65200084,-461.4514423554595
41591.061,8.59052945,-461.56289582464177
41686.9383,8.52904598,-461.674396849321
41783.0367,8.46755042,-461.7859471483706
41879.3565,8.40604274,-461.89754614883276
41975.8984,8.34452291,-462.0091944236654
42072.6628,8.28299091,-462.1208931187839
42169.6503,8.22144671,-462.2326416612306
42266.8614,8.15989029,-462.3444411969211
42364.2966,8.09832163,-462.4562922988132
42461.9564,8.03674069,-462.56819496690684
42559.8413,7.97514745,-462.6801497741598
42657.9519,7.91354188,-462.7921572935299
42756.2886,7.85192396,-462.90421809797493
42854.852,7.79029367,-463.01633276045277
42953.6427,7.72865096,-463.12850128096335
43052.661,7.66699583,-463.24072423246446
43151.9077,7.60532824,-463.3530021879139
43251.3831,7.54364816,-463.46533514731163
43351.0878,7.48195556,-463.5777248295311
43451.0224,7.42025043,-463.6901700886567
43551.1874,7.35853272,-463.8026726435618
43651.5832,7.29680242,-463.91523192128864
43752.2105,7.23505949,-464.0278496407106
43853.0698,7.17330391,-464.1405246559121
43954.1615,7.11153565,-464.2532592587242
44055.4864,7.04975467,-464.36605230323147
44157.0447,6.98796096,-464.4789049353494
44258.8372,6.92615447,-464.5918177280358
44360.8644,6.86433519,-464.7047906812907
44463.1267,6.80250308,-464.8178249410298
44565.6248,6.74065811,-464.93091993429505
44668.3592,6.67880026,-465.04407737995996
44771.3304,6.61692949,-465.1572967050667
44874.539,6.55504577,-465.27057848257334
44977.9855,6.49314908,-465.38392385839495
45081.6705,6.43123938,-465.49733283253204
45185.5944,6.36931663,-465.6108054049844
45289.758,6.30738082,-465.72434329462527
45394.1617,6.24543191,-465.8379453555392
45498.806,6.18346987,-465.9516133065996
45603.6916,6.12149466,-466.06534714780645
45708.819,6.05950626,-466.1791468791598
45814.1887,5.99750463,-466.29301364657516
45919.8013,5.93548975,-466.4069474500525
46025.6574,5.87346157,-466.5209494355074
46131.7575,5.81142007,-466.6350190299823
46238.1021,5.74936521,-466.7491573793925
46344.692,5.68729697,-466.8633644837381
46451.5275,5.6252153,-466.97764148893464
46558.6094,5.56312018,-467.0919878220246
46665.938,5.50101158,-467.206405201881
46773.5141,5.43888945,-467.3208930555463
46881.3382,5.37675377,-467.4354519559782
46989.4109,5.3146045,-467.5500824761344
47097.7326,5.25244161,-467.6647857619305
47206.3041,5.19026506,-467.779561240409
47315.1259,5.12807482,-467.8944100574852
47424.1985,5.06587086,-468.0093316402012
47533.5226,5.00365313,-468.12432770743084
47643.0987,4.94142161,-468.2393982591737
47752.9274,4.87917627,-468.35454329542995
47863.0092,4.81691705,-468.46976396211517
47973.3449,4.75464394,-468.58505968627156
48083.9348,4.69235689,-468.7004321867725
48194.7798,4.63005587,-468.8158808906602
48305.8802,4.56774084,-468.9314069438503
48417.2368,4.50541177,-469.0470103463426
48528.85,4.44306861,-469.16269167109516
48640.7206,4.38071134,-469.27845149106554
48752.849,4.31833992,-469.3942903792116
48865.2359,4.25595431,-469.51020776257576
48977.8819,4.19355447,-469.62620536003124
49090.7876,4.13114036,-469.742283171578
49203.9536,4.06871195,-469.85844119721594
49317.3804,4.00626921,-469.9746805828609
49431.0687,3.94381209,-470.09100075555506
49545.0191,3.88134055,-470.2074034341716
49659.2321,3.81885455,-470.3238886187107
49773.7085,3.75635407,-470.44045630917225
49888.4487,3.69383906,-470.55710707851415
50003.4535,3.63130947,-470.67384149969405
50118.7234,3.56876528,-470.79066014566985
50234.259,3.50620645,-470.9075630164416
50350.0609,3.44363292,-471.02455125792477
50466.1298,3.38104468,-471.1416248701195
50582.4662,3.31844166,-471.2587844259834
50699.0708,3.25582385,-471.37602992551666
50815.9443,3.19319118,-471.49336194167694
50933.0871,3.13054364,-471.61078162037984
51050.5,3.06788117,-471.72828838866764
51168.1836,3.00520373,-471.84588339245585
51286.1384,2.94251129,-471.9635672047024
51404.3652,2.8798038,-472.0813392524493
51522.8645,2.81708122,-472.1992012545701
51641.6369,2.75434351,-472.31715263810685
51760.6832,2.69159064,-472.43519397601756
51880.0039,2.62882255,-472.5533264142175
51999.5997,2.5660392,-472.6715499527071
52119.4711,2.50324057,-472.789864591486
52239.6189,2.44042659,-472.90827090351223
52360.0437,2.37759724,-473.0267700347012
52480.746,2.31475246,-473.1453619850529
52601.7266,2.25189222,-473.26404675456746
52722.9861,2.18901647,-473.3828254891605
52844.5252,2.12612517,-473.5016981888318
52966.3444,2.06321827,-473.62066542653935
53088.4444,2.00029574,-473.73972720228323
